,Timestamp,Open,High,Low,Close,Volume,Timestamp2,avg,avg2,signal
226,1704858600,21554.1,21556.25,21528.95,21530.9,0,2024-01-10 09:20:00+05:30,21580.4875,21621.909777285153,0
227,1704858900,21531.7,21538.15,21477.8,21478.2,0,2024-01-10 09:25:00+05:30,21570.0775,21616.274099744558,0
228,1704859200,21476.65,21529.35,21448.65,21529.35,0,2024-01-10 09:30:00+05:30,21563.375,21612.86531151928,0
229,1704859500,21529.45,21539.85,21499.75,21524.35,0,2024-01-10 09:35:00+05:30,21556.822500000002,21609.39412283225,0
230,1704859800,21523.9,21559.15,21521.35,21558.6,0,2024-01-10 09:40:00+05:30,21554.2925,21607.402196446674,0
231,1704860100,21559.25,21564.8,21521.7,21549.05,0,2024-01-10 09:45:00+05:30,21551.53,21605.113875017392,0
232,1704860400,21548.25,21556.0,21541.75,21549.55,0,2024-01-10 09:50:00+05:30,21551.0425,21602.934899526514,0
233,1704860700,21549.7,21549.8,21513.05,21540.15,0,2024-01-10 09:55:00+05:30,21548.465,21600.472746603908,0
234,1704861000,21539.35,21539.35,21513.55,21519.4,0,2024-01-10 10:00:00+05:30,21545.030000000002,21597.293423207673,0
235,1704861300,21517.7,21530.35,21512.0,21524.15,0,2024-01-10 10:05:00+05:30,21543.4775,21594.42505367012,0
236,1704861600,21523.0,21542.5,21522.6,21541.85,0,2024-01-10 10:10:00+05:30,21542.340000000004,21592.363286859527,0
237,1704861900,21542.7,21573.9,21540.45,21568.3,0,2024-01-10 10:15:00+05:30,21541.795000000002,21591.41962855131,0
238,1704862200,21567.65,21568.75,21534.85,21535.8,0,2024-01-10 10:20:00+05:30,21539.765,21589.238466647337,0
239,1704862500,21534.85,21536.1,21523.4,21534.7,0,2024-01-10 10:25:00+05:30,21538.32,21587.099703249405,0
240,1704862800,21535.3,21552.4,21534.05,21551.5,0,2024-01-10 10:30:00+05:30,21537.925,21585.70363645531,0
241,1704863100,21550.75,21555.75,21542.8,21555.7,0,2024-01-10 10:35:00+05:30,21538.605000000003,21584.527023260987,0
242,1704863400,21555.8,21555.95,21525.6,21529.8,0,2024-01-10 10:40:00+05:30,21538.595,21582.380865486048,0
243,1704863700,21529.25,21536.75,21512.1,21516.4,0,2024-01-10 10:45:00+05:30,21537.155,21579.79338056503,0
244,1704864000,21516.7,21532.45,21515.15,21529.75,0,2024-01-10 10:50:00+05:30,21536.047499999997,21577.830895052673,0
245,1704864300,21530.4,21536.85,21520.45,21525.6,0,2024-01-10 10:55:00+05:30,21534.655000000002,21575.782624658452,0
246,1704864600,21525.95,21532.1,21518.0,21526.75,0,2024-01-10 11:00:00+05:30,21534.447500000002,21573.85977663263,0
247,1704864900,21527.3,21529.0,21518.95,21526.55,0,2024-01-10 11:05:00+05:30,21536.864999999998,21572.00449127449,0
248,1704865200,21526.6,21542.95,21523.05,21542.25,0,2024-01-10 11:10:00+05:30,21537.510000000002,21570.837648479413,0
249,1704865500,21542.65,21548.75,21534.55,21536.25,0,2024-01-10 11:15:00+05:30,21538.105,21569.481270107673,0
250,1704865800,21536.3,21548.15,21534.95,21547.55,0,2024-01-10 11:20:00+05:30,21537.552499999998,21568.62122029953,0
251,1704866100,21546.95,21549.45,21540.6,21541.9,0,2024-01-10 11:25:00+05:30,21537.195,21567.573329307394,0
252,1704866400,21542.3,21548.85,21532.3,21534.15,0,2024-01-10 11:30:00+05:30,21536.425,21566.262610511025,0
253,1704866700,21534.3,21553.0,21531.6,21549.45,0,2024-01-10 11:35:00+05:30,21536.89,21565.60329245177,0
254,1704867000,21550.3,21559.25,21546.7,21549.15,0,2024-01-10 11:40:00+05:30,21538.3775,21564.9580652968,0
255,1704867300,21549.85,21553.1,21537.5,21541.85,0,2024-01-10 11:45:00+05:30,21539.2625,21564.05186665771,0
256,1704867600,21541.2,21547.2,21536.05,21544.7,0,2024-01-10 11:50:00+05:30,21539.405,21563.29296992604,0
257,1704867900,21543.6,21547.35,21530.4,21536.85,0,2024-01-10 11:55:00+05:30,21537.832499999997,21562.255990713253,0
258,1704868200,21536.75,21539.85,21524.2,21525.15,0,2024-01-10 12:00:00+05:30,21537.3,21560.800853822537,0
259,1704868500,21524.25,21526.15,21505.8,21522.2,0,2024-01-10 12:05:00+05:30,21536.675,21559.287094849104,0
260,1704868800,21521.85,21531.65,21516.3,21522.65,0,2024-01-10 12:10:00+05:30,21535.2325,21557.850346031493,0
261,1704869100,21522.1,21525.25,21513.5,21515.1,0,2024-01-10 12:15:00+05:30,21533.2025,21556.173861873398,0
262,1704869400,21514.8,21525.65,21505.3,21516.85,0,2024-01-10 12:20:00+05:30,21532.555,21554.631749643067,0
263,1704869700,21517.05,21518.65,21506.6,21515.5,0,2024-01-10 12:25:00+05:30,21532.510000000002,21553.097171225694,0
264,1704870000,21515.4,21527.6,21508.35,21524.95,0,2024-01-10 12:30:00+05:30,21532.27,21551.993360589393,0
265,1704870300,21524.3,21532.45,21520.45,21527.65,0,2024-01-10 12:35:00+05:30,21532.3725,21551.038718997654,0
266,1704870600,21528.95,21529.55,21503.5,21503.5,0,2024-01-10 12:40:00+05:30,21531.21,21549.174455507553,0
267,1704870900,21504.05,21525.05,21468.45,21497.35,0,2024-01-10 12:45:00+05:30,21529.75,21547.14212391902,0
268,1704871200,21497.95,21504.85,21487.55,21503.65,0,2024-01-10 12:50:00+05:30,21527.82,21545.436550432,0
269,1704871500,21504.0,21504.0,21488.05,21496.65,0,2024-01-10 12:55:00+05:30,21525.84,21543.523352375843,0
270,1704871800,21498.25,21503.55,21489.0,21499.8,0,2024-01-10 13:00:00+05:30,21523.4525,21541.8087111062,0
271,1704872100,21500.8,21516.9,21496.4,21509.15,0,2024-01-10 13:05:00+05:30,21521.815,21540.527977337333,0
272,1704872400,21509.55,21517.3,21506.25,21510.3,0,2024-01-10 13:10:00+05:30,21520.6225,21539.34256646136,0
273,1704872700,21510.55,21515.5,21500.35,21503.35,0,2024-01-10 13:15:00+05:30,21518.3175,21537.931093266798,0
274,1704873000,21503.15,21505.35,21490.4,21498.05,0,2024-01-10 13:20:00+05:30,21515.7625,21536.367128824964,0
275,1704873300,21498.15,21500.25,21490.25,21495.85,0,2024-01-10 13:25:00+05:30,21513.4625,21534.77822181222,0
276,1704873600,21496.35,21506.2,21488.35,21489.3,0,2024-01-10 13:30:00+05:30,21510.692499999997,21532.99476213331,0
277,1704873900,21489.4,21494.05,21479.75,21489.05,0,2024-01-10 13:35:00+05:30,21508.3025,21531.271438128082,0
278,1704874200,21488.9,21503.1,21481.3,21502.3,0,2024-01-10 13:40:00+05:30,21507.16,21530.135303299532,0
279,1704874500,21502.5,21504.7,21488.35,21493.15,0,2024-01-10 13:45:00+05:30,21505.707499999997,21528.684899248572,0
280,1704874800,21493.6,21505.65,21490.75,21505.65,0,2024-01-10 13:50:00+05:30,21504.857500000002,21527.781569866274,0
281,1704875100,21505.75,21528.45,21503.95,21525.6,0,2024-01-10 13:55:00+05:30,21505.3825,21527.696018106813,0
282,1704875400,21524.55,21541.95,21511.75,21513.45,0,2024-01-10 14:00:00+05:30,21505.2125,21527.137350730078,0
283,1704875700,21513.9,21521.0,21508.35,21518.1,0,2024-01-10 14:05:00+05:30,21505.342500000002,21526.782944819093,0
284,1704876000,21518.3,21536.25,21517.7,21531.9,0,2024-01-10 14:10:00+05:30,21505.69,21526.983613649718,1
285,1704876300,21531.95,21557.8,21528.45,21547.8,0,2024-01-10 14:15:00+05:30,21506.6975,21527.799942526202,1
286,1704876600,21547.9,21554.6,21520.75,21520.75,0,2024-01-10 14:20:00+05:30,21507.559999999998,21527.523474191843,0
287,1704876900,21521.6,21528.6,21509.85,21518.3,0,2024-01-10 14:25:00+05:30,21508.607500000002,21527.161769321578,0
288,1704877200,21519.4,21544.5,21518.0,21542.3,0,2024-01-10 14:30:00+05:30,21510.54,21527.755425426614,1
289,1704877500,21543.15,21569.1,21541.15,21563.05,0,2024-01-10 14:35:00+05:30,21513.86,21529.139526390278,1
290,1704877800,21563.5,21581.75,21561.2,21569.4,0,2024-01-10 14:40:00+05:30,21517.340000000004,21530.71836849262,1
291,1704878100,21568.6,21574.9,21559.55,21563.9,0,2024-01-10 14:45:00+05:30,21520.0775,21532.01960894389,1
292,1704878400,21565.2,21590.55,21561.65,21588.55,0,2024-01-10 14:50:00+05:30,21523.989999999998,21534.236487024522,1
293,1704878700,21588.65,21617.9,21581.0,21605.75,0,2024-01-10 14:55:00+05:30,21529.109999999997,21537.040938513757,1
294,1704879000,21604.55,21641.2,21603.25,21640.45,0,2024-01-10 15:00:00+05:30,21536.23,21541.096195826944,1
295,1704879300,21639.4,21641.85,21590.95,21614.15,0,2024-01-10 15:05:00+05:30,21542.145,21543.961050892554,1
296,1704879600,21614.3,21616.55,21602.1,21609.2,0,2024-01-10 15:10:00+05:30,21548.140000000003,21546.51944105363,1
297,1704879900,21608.0,21623.9,21607.05,21623.85,0,2024-01-10 15:15:00+05:30,21554.879999999997,21549.552011992706,1
298,1704880200,21623.3,21626.0,21617.15,21622.8,0,2024-01-10 15:20:00+05:30,21560.905,21552.42448211064,1
299,1704880500,21622.5,21632.55,21622.15,21625.4,0,2024-01-10 15:25:00+05:30,21567.5175,21555.286267125914,1
