Current epoch time,Current epoch time.1,Open,High,Low,Close,volume,Date,Time,avg,avg2,color
2023-12-13 14:54:00+05:30,1702459440,20867.05,20870.2,20866.7,20869.9,0,2023-12-13,14:54:00,20863.6575,20867.19389354533,1
2023-12-13 14:55:00+05:30,1702459500,20869.5,20877.8,20869.5,20875.75,0,2023-12-13,14:55:00,20863.875,20867.529427131787,1
2023-12-13 14:56:00+05:30,1702459560,20875.45,20880.3,20875.45,20879.75,0,2023-12-13,14:56:00,20864.66,20868.008665283483,1
2023-12-13 14:57:00+05:30,1702459620,20879.45,20885.35,20878.9,20884.45,0,2023-12-13,14:57:00,20865.6175,20868.65342350766,1
2023-12-13 14:58:00+05:30,1702459680,20885.2,20886.65,20883.65,20885.3,0,2023-12-13,14:58:00,20866.5225,20869.30623042893,1
2023-12-13 14:59:00+05:30,1702459740,20884.5,20885.9,20879.1,20880.55,0,2023-12-13,14:59:00,20867.175,20869.747162568972,1
2023-12-13 15:00:00+05:30,1702459800,20878.6,20887.8,20878.6,20887.8,0,2023-12-13,15:00:00,20868.2875,20870.45511697803,1
2023-12-13 15:01:00+05:30,1702459860,20888.0,20900.95,20888.0,20900.95,0,2023-12-13,15:01:00,20870.35,20871.6509947436,1
2023-12-13 15:02:00+05:30,1702459920,20902.55,20907.5,20901.25,20907.5,0,2023-12-13,15:02:00,20873.0275,20873.056838086988,1
2023-12-13 15:03:00+05:30,1702459980,20907.3,20916.6,20907.3,20907.95,0,2023-12-13,15:03:00,20875.515,20874.425197377695,1
2023-12-13 15:04:00+05:30,1702460040,20908.2,20916.95,20908.2,20916.95,0,2023-12-13,15:04:00,20878.5625,20876.092836696214,1
2023-12-13 15:05:00+05:30,1702460100,20916.8,20919.8,20915.75,20919.65,0,2023-12-13,15:05:00,20881.457499999997,20877.800960747343,1
2023-12-13 15:06:00+05:30,1702460160,20920.2,20924.2,20919.6,20919.6,0,2023-12-13,15:06:00,20884.355000000003,20879.44013875725,1
2023-12-13 15:07:00+05:30,1702460220,20920.15,20921.95,20918.15,20920.1,0,2023-12-13,15:07:00,20887.3525,20881.03464311971,1
2023-12-13 15:08:00+05:30,1702460280,20920.3,20921.6,20916.75,20917.8,0,2023-12-13,15:08:00,20890.125,20882.476421820902,1
2023-12-13 15:09:00+05:30,1702460340,20918.55,20927.6,20918.55,20927.0,0,2023-12-13,15:09:00,20893.3625,20884.222444494593,1
2023-12-13 15:10:00+05:30,1702460400,20927.75,20928.85,20921.65,20922.95,0,2023-12-13,15:10:00,20896.295000000002,20885.74117216147,1
2023-12-13 15:11:00+05:30,1702460460,20923.0,20934.0,20921.9,20933.5,0,2023-12-13,15:11:00,20899.6675,20887.614067370825,1
2023-12-13 15:12:00+05:30,1702460520,20932.8,20934.1,20929.25,20929.7,0,2023-12-13,15:12:00,20902.7,20889.26449610138,1
2023-12-13 15:13:00+05:30,1702460580,20929.45,20930.6,20923.25,20924.5,0,2023-12-13,15:13:00,20905.5825,20890.64628056799,1
2023-12-13 15:14:00+05:30,1702460640,20925.05,20926.1,20922.3,20924.2,0,2023-12-13,15:14:00,20908.2975,20891.962112702582,1
2023-12-13 15:15:00+05:30,1702460700,20924.85,20927.95,20921.5,20926.85,0,2023-12-13,15:15:00,20910.8525,20893.330265145618,1
2023-12-13 15:16:00+05:30,1702460760,20927.8,20928.9,20924.7,20926.0,0,2023-12-13,15:16:00,20913.165,20894.611431218338,1
2023-12-13 15:17:00+05:30,1702460820,20925.4,20927.1,20924.7,20925.7,0,2023-12-13,15:17:00,20915.2275,20895.8305907784,1
2023-12-13 15:18:00+05:30,1702460880,20925.9,20927.9,20923.8,20927.9,0,2023-12-13,15:18:00,20917.3575,20897.088214669446,1
2023-12-13 15:19:00+05:30,1702460940,20927.75,20928.85,20925.95,20927.1,0,2023-12-13,15:19:00,20919.685,20898.265147427508,1
2023-12-13 15:20:00+05:30,1702461000,20928.2,20930.75,20925.8,20926.85,0,2023-12-13,15:20:00,20921.6375,20899.386122038195,1
2023-12-13 15:21:00+05:30,1702461060,20927.2,20935.45,20927.1,20934.7,0,2023-12-13,15:21:00,20923.325,20900.770979997484,1
2023-12-13 15:22:00+05:30,1702461120,20934.3,20935.2,20931.45,20933.45,0,2023-12-13,15:22:00,20924.6225,20902.052510193662,1
2023-12-13 15:23:00+05:30,1702461180,20933.25,20940.0,20933.25,20938.6,0,2023-12-13,15:23:00,20926.155,20903.48574508803,1
2023-12-13 15:24:00+05:30,1702461240,20938.85,20942.8,20937.1,20941.75,0,2023-12-13,15:24:00,20927.394999999997,20904.986304104186,1
2023-12-13 15:25:00+05:30,1702461300,20941.6,20944.45,20940.25,20942.8,0,2023-12-13,15:25:00,20928.552499999998,20906.469194139314,1
2023-12-13 15:26:00+05:30,1702461360,20942.7,20948.65,20942.3,20947.8,0,2023-12-13,15:26:00,20929.9625,20908.09001005542,1
2023-12-13 15:27:00+05:30,1702461420,20948.3,20949.15,20944.9,20948.4,0,2023-12-13,15:27:00,20931.3775,20909.670793974816,1
2023-12-13 15:28:00+05:30,1702461480,20947.95,20948.8,20934.95,20938.45,0,2023-12-13,15:28:00,20932.41,20910.79939028953,1
2023-12-13 15:29:00+05:30,1702461540,20938.85,20948.85,20932.6,20937.45,0,2023-12-13,15:29:00,20932.932500000003,20911.84451223896,1
2023-12-14 09:15:00+05:30,1702525500,21110.4,21119.05,21074.45,21094.05,0,2023-12-14,09:15:00,20941.4875,20918.989825484492,1
2023-12-14 09:16:00+05:30,1702525560,21096.0,21111.25,21096.0,21108.0,0,2023-12-14,09:16:00,20950.2125,20926.401989190985,1
2023-12-14 09:17:00+05:30,1702525620,21110.4,21115.85,21106.0,21114.65,0,2023-12-14,09:17:00,20959.46,20933.784264124675,1
2023-12-14 09:18:00+05:30,1702525680,21114.0,21117.5,21112.5,21117.5,0,2023-12-14,09:18:00,20969.11,20940.988802786454,1
2023-12-14 09:19:00+05:30,1702525740,21118.05,21118.1,21105.9,21108.6,0,2023-12-14,09:19:00,20978.329999999998,20947.561790912474,1
2023-12-14 09:20:00+05:30,1702525800,21108.8,21114.8,21108.8,21114.8,0,2023-12-14,09:20:00,20987.7275,20954.12015205316,1
2023-12-14 09:21:00+05:30,1702525860,21113.7,21116.25,21109.05,21111.6,0,2023-12-14,09:21:00,20997.0075,20960.2958323648,1
2023-12-14 09:22:00+05:30,1702525920,21112.0,21116.65,21108.6,21109.7,0,2023-12-14,09:22:00,21006.207499999997,20966.154819330888,1
2023-12-14 09:23:00+05:30,1702525980,21109.3,21111.3,21105.7,21107.25,0,2023-12-14,09:23:00,21015.175,20971.687963670855,1
2023-12-14 09:24:00+05:30,1702526040,21107.8,21111.3,21102.1,21102.6,0,2023-12-14,09:24:00,21023.95,20976.821769017093,1
2023-12-14 09:25:00+05:30,1702526100,21103.25,21108.65,21102.6,21108.35,0,2023-12-14,09:25:00,21033.025,20981.97973885956,1
2023-12-14 09:26:00+05:30,1702526160,21107.4,21124.45,21107.4,21123.55,0,2023-12-14,09:26:00,21042.4675,20987.531513806247,1
2023-12-14 09:27:00+05:30,1702526220,21124.65,21130.8,21123.6,21127.9,0,2023-12-14,09:27:00,21052.19,20993.03616032365,1
2023-12-14 09:28:00+05:30,1702526280,21128.35,21129.5,21124.95,21128.15,0,2023-12-14,09:28:00,21061.667500000003,20998.33474227174,1
2023-12-14 09:29:00+05:30,1702526340,21128.1,21130.85,21127.1,21129.05,0,2023-12-14,09:29:00,21071.0325,21003.460830810105,1
2023-12-14 09:30:00+05:30,1702526400,21130.5,21136.25,21130.25,21133.2,0,2023-12-14,09:30:00,21080.5525,21008.54864136657,1
2023-12-14 09:31:00+05:30,1702526460,21133.75,21146.25,21133.75,21144.75,0,2023-12-14,09:31:00,21090.4,21013.889871116902,1
2023-12-14 09:32:00+05:30,1702526520,21143.95,21148.4,21137.55,21141.4,0,2023-12-14,09:32:00,21100.05,21018.890268328007,1
2023-12-14 09:33:00+05:30,1702526580,21140.55,21145.1,21140.35,21142.75,0,2023-12-14,09:33:00,21110.265,21023.7475127073,1
2023-12-14 09:34:00+05:30,1702526640,21140.95,21144.5,21133.5,21140.3,0,2023-12-14,09:34:00,21120.407499999998,21028.318198483485,1
2023-12-14 09:35:00+05:30,1702526700,21139.25,21140.45,21132.7,21134.5,0,2023-12-14,09:35:00,21122.43,21032.48219069982,1
2023-12-14 09:36:00+05:30,1702526760,21134.55,21139.4,21133.5,21135.7,0,2023-12-14,09:36:00,21123.815,21036.529947927276,1
2023-12-14 09:37:00+05:30,1702526820,21134.9,21140.75,21134.65,21136.6,0,2023-12-14,09:37:00,21124.9125,21040.454263694835,1
2023-12-14 09:38:00+05:30,1702526880,21136.85,21141.35,21135.25,21136.0,0,2023-12-14,09:38:00,21125.8375,21044.201155314644,1
2023-12-14 09:39:00+05:30,1702526940,21136.15,21140.4,21134.6,21139.35,0,2023-12-14,09:39:00,21127.375,21047.932482557208,1
2023-12-14 09:40:00+05:30,1702527000,21138.75,21142.8,21138.25,21138.25,0,2023-12-14,09:40:00,21128.5475,21051.47434598634,1
2023-12-14 09:41:00+05:30,1702527060,21137.9,21138.75,21127.6,21131.55,0,2023-12-14,09:41:00,21129.545,21054.614567712364,1
2023-12-14 09:42:00+05:30,1702527120,21131.05,21140.3,21131.05,21134.3,0,2023-12-14,09:42:00,21130.775,21057.739486625607,1
2023-12-14 09:43:00+05:30,1702527180,21134.2,21136.6,21131.75,21136.35,0,2023-12-14,09:43:00,21132.230000000003,21060.822251855974,1
2023-12-14 09:44:00+05:30,1702527240,21136.4,21139.1,21135.15,21137.3,0,2023-12-14,09:44:00,21133.965,21063.82137923417,1
2023-12-14 09:45:00+05:30,1702527300,21136.05,21142.1,21135.35,21138.3,0,2023-12-14,09:45:00,21135.4625,21066.742109460283,1
2023-12-14 09:46:00+05:30,1702527360,21137.75,21143.1,21137.75,21142.7,0,2023-12-14,09:46:00,21136.420000000002,21069.720850265763,1
2023-12-14 09:47:00+05:30,1702527420,21143.8,21146.75,21138.75,21141.85,0,2023-12-14,09:47:00,21137.1175,21072.549444372988,1
2023-12-14 09:48:00+05:30,1702527480,21141.5,21145.3,21140.6,21143.95,0,2023-12-14,09:48:00,21137.907499999998,21075.349466162283,1
2023-12-14 09:49:00+05:30,1702527540,21144.25,21152.55,21144.25,21152.0,0,2023-12-14,09:49:00,21139.055,21078.355369450037,1
2023-12-14 09:50:00+05:30,1702527600,21153.25,21162.1,21152.45,21162.1,0,2023-12-14,09:50:00,21140.499999999996,21081.639472608862,1
2023-12-14 09:51:00+05:30,1702527660,21161.45,21170.95,21161.3,21164.7,0,2023-12-14,09:51:00,21141.497499999998,21084.896748192827,1
2023-12-14 09:52:00+05:30,1702527720,21164.9,21168.85,21163.1,21168.2,0,2023-12-14,09:52:00,21142.8375,21088.163542381342,1
2023-12-14 09:53:00+05:30,1702527780,21168.75,21173.75,21165.5,21173.65,0,2023-12-14,09:53:00,21144.3825,21091.515952484035,1
2023-12-14 09:54:00+05:30,1702527840,21173.75,21175.3,21170.5,21172.15,0,2023-12-14,09:54:00,21145.975,21094.678071994465,1
2023-12-14 09:55:00+05:30,1702527900,21173.25,21173.25,21168.3,21170.5,0,2023-12-14,09:55:00,21147.775,21097.65148093586,1
2023-12-14 09:56:00+05:30,1702527960,21170.2,21176.25,21166.45,21174.35,0,2023-12-14,09:56:00,21149.7075,21100.659265997198,1
2023-12-14 09:57:00+05:30,1702528020,21175.15,21183.35,21173.95,21182.85,0,2023-12-14,09:57:00,21152.019999999997,21103.882432036524,1
2023-12-14 09:58:00+05:30,1702528080,21182.25,21186.6,21178.35,21185.0,0,2023-12-14,09:58:00,21154.469999999998,21107.06351313313,1
2023-12-14 09:59:00+05:30,1702528140,21184.45,21187.15,21178.65,21185.15,0,2023-12-14,09:59:00,21156.760000000002,21110.12572830438,1
2023-12-14 10:00:00+05:30,1702528200,21184.55,21185.4,21179.35,21181.3,0,2023-12-14,10:00:00,21158.9125,21112.916876214014,1
2023-12-14 10:01:00+05:30,1702528260,21181.35,21183.45,21178.2,21181.5,0,2023-12-14,10:01:00,21161.41,21115.60641048013,1
2023-12-14 10:02:00+05:30,1702528320,21181.55,21184.4,21180.4,21182.0,0,2023-12-14,10:02:00,21163.795000000002,21118.21008065738,1
2023-12-14 10:03:00+05:30,1702528380,21182.2,21182.2,21173.55,21173.95,0,2023-12-14,10:03:00,21165.675,21120.395959847287,1
2023-12-14 10:04:00+05:30,1702528440,21176.35,21178.9,21174.0,21175.2,0,2023-12-14,10:04:00,21167.57,21122.54513789249,1
2023-12-14 10:05:00+05:30,1702528500,21174.95,21179.05,21169.95,21175.25,0,2023-12-14,10:05:00,21169.4175,21124.611995230043,1
2023-12-14 10:06:00+05:30,1702528560,21174.65,21176.55,21171.7,21173.35,0,2023-12-14,10:06:00,21170.95,21126.523289534747,1
2023-12-14 10:07:00+05:30,1702528620,21172.05,21177.25,21171.35,21172.65,0,2023-12-14,10:07:00,21172.49,21128.332180141228,1
2023-12-14 10:08:00+05:30,1702528680,21173.2,21177.25,21170.0,21171.15,0,2023-12-14,10:08:00,21173.85,21130.011310331767,1
2023-12-14 10:09:00+05:30,1702528740,21171.0,21172.5,21166.75,21167.75,0,2023-12-14,10:09:00,21174.6375,21131.491258946207,1
2023-12-14 10:10:00+05:30,1702528800,21167.4,21169.6,21165.65,21168.7,0,2023-12-14,10:10:00,21174.967500000002,21132.950425262043,1
2023-12-14 10:11:00+05:30,1702528860,21167.0,21168.9,21162.75,21167.95,0,2023-12-14,10:11:00,21175.13,21134.322957604705,1
2023-12-14 10:12:00+05:30,1702528920,21168.1,21174.15,21167.7,21173.6,0,2023-12-14,10:12:00,21175.4,21135.863233777072,1
2023-12-14 10:13:00+05:30,1702528980,21173.8,21173.85,21169.05,21169.65,0,2023-12-14,10:13:00,21175.2,21137.1882050015,1
2023-12-14 10:14:00+05:30,1702529040,21170.15,21170.15,21163.05,21168.05,0,2023-12-14,10:14:00,21174.995000000003,21138.39847147203,1
2023-12-14 10:15:00+05:30,1702529100,21168.2,21169.05,21163.05,21168.5,0,2023-12-14,10:15:00,21174.895,21139.57892357117,1
2023-12-14 10:16:00+05:30,1702529160,21166.75,21167.15,21156.85,21158.2,0,2023-12-14,10:16:00,21174.0875,21140.309161862497,1
2023-12-14 10:17:00+05:30,1702529220,21157.9,21159.2,21152.15,21159.2,0,2023-12-14,10:17:00,21172.905000000002,21141.049979044357,1
2023-12-14 10:18:00+05:30,1702529280,21159.65,21160.6,21153.1,21158.0,0,2023-12-14,10:18:00,21171.555,21141.7146857485,1
2023-12-14 10:19:00+05:30,1702529340,21156.1,21159.8,21153.4,21156.25,0,2023-12-14,10:19:00,21170.11,21142.284698072086,1
2023-12-14 10:20:00+05:30,1702529400,21156.85,21161.7,21156.25,21158.55,0,2023-12-14,10:20:00,21168.9725,21142.92255304965,1
2023-12-14 10:21:00+05:30,1702529460,21159.45,21163.55,21159.0,21160.85,0,2023-12-14,10:21:00,21167.94,21143.62559018496,1
2023-12-14 10:22:00+05:30,1702529520,21160.4,21161.2,21155.05,21157.65,0,2023-12-14,10:22:00,21166.7225,21144.175567040456,1
2023-12-14 10:23:00+05:30,1702529580,21158.75,21160.1,21154.8,21158.35,0,2023-12-14,10:23:00,21165.942499999997,21144.731427156516,1
2023-12-14 10:24:00+05:30,1702529640,21158.55,21158.85,21154.45,21156.8,0,2023-12-14,10:24:00,21165.0225,21145.204704522926,1
2023-12-14 10:25:00+05:30,1702529700,21156.95,21158.5,21148.1,21158.5,0,2023-12-14,10:25:00,21164.184999999998,21145.726088659285,1
2023-12-14 10:26:00+05:30,1702529760,21157.1,21161.6,21154.6,21160.0,0,2023-12-14,10:26:00,21163.517499999998,21146.285849888332,1
2023-12-14 10:27:00+05:30,1702529820,21160.55,21163.65,21159.85,21162.2,0,2023-12-14,10:27:00,21162.995,21146.909934206436,1
2023-12-14 10:28:00+05:30,1702529880,21162.4,21170.8,21161.05,21165.35,0,2023-12-14,10:28:00,21162.704999999998,21147.633074041478,1
2023-12-14 10:29:00+05:30,1702529940,21165.65,21167.7,21162.0,21165.95,0,2023-12-14,10:29:00,21162.614999999998,21148.35138486338,1
2023-12-14 10:30:00+05:30,1702530000,21166.8,21169.05,21164.6,21165.3,0,2023-12-14,10:30:00,21162.445,21149.016036437366,1
2023-12-14 10:31:00+05:30,1702530060,21164.05,21166.25,21159.55,21160.0,0,2023-12-14,10:31:00,21162.047499999997,21149.44678010649,1
2023-12-14 10:32:00+05:30,1702530120,21159.7,21161.45,21156.4,21158.15,0,2023-12-14,10:32:00,21161.275,21149.78808284741,1
2023-12-14 10:33:00+05:30,1702530180,21158.6,21160.3,21136.6,21138.8,0,2023-12-14,10:33:00,21159.7325,21149.35717763771,0
2023-12-14 10:34:00+05:30,1702530240,21137.35,21146.55,21132.5,21145.15,0,2023-12-14,10:34:00,21158.5875,21149.19219027937,0
2023-12-14 10:35:00+05:30,1702530300,21145.55,21146.85,21138.95,21143.15,0,2023-12-14,10:35:00,21157.32,21148.955241640964,0
2023-12-14 10:36:00+05:30,1702530360,21144.3,21145.65,21138.9,21143.7,0,2023-12-14,10:36:00,21156.594999999998,21148.74915373348,0
2023-12-14 10:37:00+05:30,1702530420,21142.15,21147.1,21140.65,21140.65,0,2023-12-14,10:37:00,21155.6675,21148.43153986158,0
2023-12-14 10:38:00+05:30,1702530480,21141.3,21145.15,21139.1,21144.4,0,2023-12-14,10:38:00,21154.9875,21148.273440259163,0
2023-12-14 10:39:00+05:30,1702530540,21144.45,21144.45,21136.55,21140.3,0,2023-12-14,10:39:00,21154.19,21147.960756327433,0
2023-12-14 10:40:00+05:30,1702530600,21140.9,21144.05,21139.9,21143.2,0,2023-12-14,10:40:00,21153.4225,21147.774060000866,0
2023-12-14 10:41:00+05:30,1702530660,21142.65,21145.55,21142.4,21142.4,0,2023-12-14,10:41:00,21152.5,21147.56331254985,0
2023-12-14 10:42:00+05:30,1702530720,21142.35,21144.3,21137.5,21142.6,0,2023-12-14,10:42:00,21151.7475,21147.368672842014,0
2023-12-14 10:43:00+05:30,1702530780,21142.75,21144.1,21132.1,21143.6,0,2023-12-14,10:43:00,21151.010000000002,21147.22088175017,0
2023-12-14 10:44:00+05:30,1702530840,21143.55,21146.65,21140.6,21141.55,0,2023-12-14,10:44:00,21150.2475,21146.998494230556,0
2023-12-14 10:45:00+05:30,1702530900,21142.9,21152.25,21142.9,21151.5,0,2023-12-14,10:45:00,21149.8975,21147.175023868574,1
2023-12-14 10:46:00+05:30,1702530960,21151.2,21152.45,21148.2,21149.9,0,2023-12-14,10:46:00,21149.3925,21147.28188567765,1
2023-12-14 10:47:00+05:30,1702531020,21151.45,21160.1,21148.2,21159.0,0,2023-12-14,10:47:00,21149.232500000002,21147.741419572645,1
2023-12-14 10:48:00+05:30,1702531080,21159.55,21165.8,21159.55,21161.85,0,2023-12-14,10:48:00,21149.057500000003,21148.294697236463,1
2023-12-14 10:49:00+05:30,1702531140,21162.6,21164.1,21159.5,21162.9,0,2023-12-14,10:49:00,21148.905000000002,21148.867454207582,1
2023-12-14 10:50:00+05:30,1702531200,21162.05,21162.9,21159.6,21160.25,0,2023-12-14,10:50:00,21148.652500000004,21149.313828552382,1
2023-12-14 10:51:00+05:30,1702531260,21160.6,21163.85,21160.45,21161.4,0,2023-12-14,10:51:00,21148.7225,21149.787796060133,1
2023-12-14 10:52:00+05:30,1702531320,21160.9,21166.3,21159.85,21160.8,0,2023-12-14,10:52:00,21148.855000000003,21150.21964719503,1
2023-12-14 10:53:00+05:30,1702531380,21160.9,21162.15,21154.75,21156.35,0,2023-12-14,10:53:00,21149.732500000002,21150.46005318738,1
2023-12-14 10:54:00+05:30,1702531440,21156.1,21158.15,21150.8,21150.8,0,2023-12-14,10:54:00,21150.015,21150.473384434932,1
2023-12-14 10:55:00+05:30,1702531500,21150.9,21154.0,21149.85,21152.55,0,2023-12-14,10:55:00,21150.484999999997,21150.554820339446,1
2023-12-14 10:56:00+05:30,1702531560,21151.7,21155.85,21149.3,21149.3,0,2023-12-14,10:56:00,21150.765000000003,21150.505611698685,0
2023-12-14 10:57:00+05:30,1702531620,21150.0,21156.35,21150.0,21154.55,0,2023-12-14,10:57:00,21151.46,21150.664215161483,1
2023-12-14 10:58:00+05:30,1702531680,21155.1,21158.0,21154.4,21156.85,0,2023-12-14,10:58:00,21152.082499999997,21150.906794959075,1
2023-12-14 10:59:00+05:30,1702531740,21157.1,21163.2,21155.75,21161.0,0,2023-12-14,10:59:00,21153.1175,21151.302606921465,1
2023-12-14 11:00:00+05:30,1702531800,21159.5,21164.0,21159.3,21161.0,0,2023-12-14,11:00:00,21154.0075,21151.682896846112,1
2023-12-14 11:01:00+05:30,1702531860,21160.25,21162.4,21157.5,21159.1,0,2023-12-14,11:01:00,21154.8425,21151.97376363646,1
2023-12-14 11:02:00+05:30,1702531920,21159.7,21160.6,21155.05,21156.85,0,2023-12-14,11:02:00,21155.555,21152.164988591892,1
2023-12-14 11:03:00+05:30,1702531980,21156.75,21160.65,21156.05,21159.85,0,2023-12-14,11:03:00,21156.3675,21152.46636158829,1
2023-12-14 11:04:00+05:30,1702532040,21159.7,21162.95,21158.35,21158.7,0,2023-12-14,11:04:00,21157.225,21152.71081799659,1
2023-12-14 11:05:00+05:30,1702532100,21159.8,21161.9,21158.85,21161.25,0,2023-12-14,11:05:00,21157.7125,21153.04568787908,1
2023-12-14 11:06:00+05:30,1702532160,21162.25,21163.55,21160.15,21163.55,0,2023-12-14,11:06:00,21158.394999999997,21153.457621687743,1
2023-12-14 11:07:00+05:30,1702532220,21163.4,21164.5,21159.75,21159.85,0,2023-12-14,11:07:00,21158.4375,21153.708303190186,1
2023-12-14 11:08:00+05:30,1702532280,21160.7,21166.2,21159.65,21164.6,0,2023-12-14,11:08:00,21158.575,21154.135428555277,1
2023-12-14 11:09:00+05:30,1702532340,21165.4,21166.95,21160.35,21161.35,0,2023-12-14,11:09:00,21158.497499999998,21154.41835292566,1
2023-12-14 11:10:00+05:30,1702532400,21161.9,21163.5,21160.1,21161.15,0,2023-12-14,11:10:00,21158.5425,21154.682339085437,1
2023-12-14 11:11:00+05:30,1702532460,21161.95,21163.85,21161.5,21163.1,0,2023-12-14,11:11:00,21158.6275,21155.01244343503,1
2023-12-14 11:12:00+05:30,1702532520,21163.9,21166.5,21160.3,21161.9,0,2023-12-14,11:12:00,21158.6825,21155.28254369248,1
2023-12-14 11:13:00+05:30,1702532580,21162.65,21165.0,21147.65,21158.45,0,2023-12-14,11:13:00,21158.7875,21155.406757665325,1
2023-12-14 11:14:00+05:30,1702532640,21158.8,21165.15,21158.5,21164.15,0,2023-12-14,11:14:00,21159.454999999998,21155.749629913746,1
2023-12-14 11:15:00+05:30,1702532700,21163.25,21167.5,21163.2,21166.95,0,2023-12-14,11:15:00,21160.175,21156.18886011321,1
2023-12-14 11:16:00+05:30,1702532760,21166.3,21168.3,21162.75,21163.4,0,2023-12-14,11:16:00,21160.879999999997,21156.47164991269,1
2023-12-14 11:17:00+05:30,1702532820,21163.8,21165.8,21161.8,21163.5,0,2023-12-14,11:17:00,21161.3275,21156.747271484743,1
2023-12-14 11:18:00+05:30,1702532880,21163.75,21165.55,21163.05,21164.05,0,2023-12-14,11:18:00,21161.6875,21157.033652995146,1
2023-12-14 11:19:00+05:30,1702532940,21162.7,21164.55,21162.1,21162.95,0,2023-12-14,11:19:00,21161.785,21157.26566660318,1
2023-12-14 11:20:00+05:30,1702533000,21163.15,21164.7,21159.7,21161.95,0,2023-12-14,11:20:00,21161.8325,21157.449365952074,1
2023-12-14 11:21:00+05:30,1702533060,21162.25,21164.75,21160.55,21161.6,0,2023-12-14,11:21:00,21161.9575,21157.612135914736,1
2023-12-14 11:22:00+05:30,1702533120,21161.0,21165.6,21161.0,21164.4,0,2023-12-14,11:22:00,21162.335,21157.87832666318,1
2023-12-14 11:23:00+05:30,1702533180,21162.95,21166.25,21162.45,21163.3,0,2023-12-14,11:23:00,21162.5075,21158.090941303843,1
2023-12-14 11:24:00+05:30,1702533240,21163.4,21164.5,21162.7,21163.4,0,2023-12-14,11:24:00,21162.7425,21158.299139684084,1
2023-12-14 11:25:00+05:30,1702533300,21163.05,21164.95,21160.45,21164.95,0,2023-12-14,11:25:00,21162.927499999998,21158.55995773569,1
2023-12-14 11:26:00+05:30,1702533360,21164.15,21168.25,21162.35,21162.5,0,2023-12-14,11:26:00,21162.875,21158.71446919704,1
2023-12-14 11:27:00+05:30,1702533420,21162.2,21164.15,21161.25,21162.05,0,2023-12-14,11:27:00,21162.984999999997,21158.84527432657,1
2023-12-14 11:28:00+05:30,1702533480,21161.9,21163.65,21158.6,21159.7,0,2023-12-14,11:28:00,21162.739999999998,21158.87879298043,1
2023-12-14 11:29:00+05:30,1702533540,21159.75,21162.4,21157.55,21157.55,0,2023-12-14,11:29:00,21162.55,21158.826683451785,0
2023-12-14 11:30:00+05:30,1702533600,21157.75,21162.3,21157.25,21160.8,0,2023-12-14,11:30:00,21162.5325,21158.90406841446,1
2023-12-14 11:31:00+05:30,1702533660,21160.85,21164.1,21158.95,21159.4,0,2023-12-14,11:31:00,21162.3475,21158.923516711933,1
2023-12-14 11:32:00+05:30,1702533720,21159.5,21163.2,21159.2,21162.15,0,2023-12-14,11:32:00,21162.36,21159.050045468328,1
2023-12-14 11:33:00+05:30,1702533780,21161.85,21164.35,21161.65,21163.85,0,2023-12-14,11:33:00,21162.629999999997,21159.238278979374,1
2023-12-14 11:34:00+05:30,1702533840,21163.95,21166.7,21163.95,21165.2,0,2023-12-14,11:34:00,21162.682500000003,21159.472071960576,1
2023-12-14 11:35:00+05:30,1702533900,21164.85,21167.55,21163.0,21163.45,0,2023-12-14,11:35:00,21162.5075,21159.62806913859,1
2023-12-14 11:36:00+05:30,1702533960,21163.65,21168.2,21163.6,21167.25,0,2023-12-14,11:36:00,21162.7,21159.92696838806,1
2023-12-14 11:37:00+05:30,1702534020,21167.6,21168.95,21166.95,21168.3,0,2023-12-14,11:37:00,21162.94,21160.25532256892,1
2023-12-14 11:38:00+05:30,1702534080,21167.7,21169.75,21167.15,21168.35,0,2023-12-14,11:38:00,21163.155,21160.572760899548,1
2023-12-14 11:39:00+05:30,1702534140,21168.65,21170.5,21166.2,21167.15,0,2023-12-14,11:39:00,21163.364999999998,21160.83069184466,1
2023-12-14 11:40:00+05:30,1702534200,21167.5,21168.5,21165.55,21166.7,0,2023-12-14,11:40:00,21163.6025,21161.060860791928,1
2023-12-14 11:41:00+05:30,1702534260,21166.45,21175.8,21166.45,21175.05,0,2023-12-14,11:41:00,21164.275,21161.609454486363,1
2023-12-14 11:42:00+05:30,1702534320,21175.25,21182.25,21175.05,21181.3,0,2023-12-14,11:42:00,21165.12,21162.3816327418,1
2023-12-14 11:43:00+05:30,1702534380,21181.1,21182.45,21179.05,21179.65,0,2023-12-14,11:43:00,21165.9375,21163.058823614672,1
2023-12-14 11:44:00+05:30,1702534440,21179.05,21179.95,21177.65,21179.5,0,2023-12-14,11:44:00,21166.7425,21163.70357562978,1
2023-12-14 11:45:00+05:30,1702534500,21178.95,21181.1,21178.8,21180.5,0,2023-12-14,11:45:00,21167.52,21164.362258938418,1
2023-12-14 11:46:00+05:30,1702534560,21180.45,21183.1,21179.4,21182.1,0,2023-12-14,11:46:00,21168.5,21165.057856627107,1
2023-12-14 11:47:00+05:30,1702534620,21181.85,21181.85,21178.05,21180.3,0,2023-12-14,11:47:00,21169.4125,21165.65558773977,1
2023-12-14 11:48:00+05:30,1702534680,21180.15,21182.9,21177.95,21178.35,0,2023-12-14,11:48:00,21170.345,21166.15340782841,1
